Code,Site,ICD,ICD Code,Sex,Year at death,All ages,0-4 yrs.,5-9 yrs.,10-14 yrs.,15-19 yrs.,20-24 yrs.,25-29 yrs.,30-34 yrs.,35-39 yrs.,40-44 yrs.,45-49 yrs.,50-54 yrs.,55-59 yrs.,60-64 yrs.,65-69 yrs.,70-74 yrs.,75-79 yrs.,80-84 yrs.,85+ yrs.
13,Skin,ICD-9,172-173 ,Male,1992,0.625443503800000 ,0.031615554900000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.062021914400000 ,0.073099415200000 ,0.051533110000000 ,0.146341463400000 ,0.258732212200000 ,0.337457817800000 ,0.646087580800000 ,0.979129090400000 ,1.056958308900000 ,2.292152292200000 ,1.920693928100000 ,3.249390739200000 ,6.425702811200000 ,14.105793451000000 
13,Skin,ICD-9,172-173 ,Male,1993,0.612547340700000 ,0.000000000000000 ,0.000000000000000 ,0.025195263300000 ,0.000000000000000 ,0.020132877000000 ,0.071208165200000 ,0.051190171500000 ,0.225960331400000 ,0.196116885700000 ,0.423908435800000 ,0.583703011900000 ,0.567156483600000 ,1.179856115100000 ,1.925872093000000 ,1.487209994100000 ,4.622871046200000 ,6.322580645200000 ,12.796208531000000 
13,Skin,ICD-9,172-173 ,Male,1994,0.567070464700000 ,0.000000000000000 ,0.000000000000000 ,0.025693730700000 ,0.000000000000000 ,0.000000000000000 ,0.069380203500000 ,0.050942435000000 ,0.152400304800000 ,0.084674005100000 ,0.302358395500000 ,0.448229493500000 ,0.887496737100000 ,1.023308698100000 ,1.557632398800000 ,2.765486725700000 ,2.627257799700000 ,5.204460966500000 ,12.195121951000000 
13,Skin,ICD-10,C43-C44,Male,1995,0.740325460500000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.022977634900000 ,0.020080732600000 ,0.091538920300000 ,0.099141140300000 ,0.154278013600000 ,0.245422206500000 ,0.529341593600000 ,0.751070446100000 ,0.823496199400000 ,1.028415681200000 ,1.874610641700000 ,2.588923033900000 ,5.420961582900000 ,5.964001772200000 ,14.855732011000000 
13,Skin,ICD-10,C43-C44,Male,1996,0.767405710500000 ,0.032938076400000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.020193861100000 ,0.129394004700000 ,0.251698968000000 ,0.129466597600000 ,0.163666121100000 ,0.394618834100000 ,0.741272118600000 ,0.957661290300000 ,1.117775354400000 ,1.918699187000000 ,2.797534376500000 ,3.840125391800000 ,6.721698113200000 ,16.306483301000000 
13,Skin,ICD-10,C43-C44,Male,1997,0.772749550700000 ,0.066137566100000 ,0.000000000000000 ,0.000000000000000 ,0.024557956800000 ,0.082661707000000 ,0.084548721200000 ,0.024396194200000 ,0.154639175300000 ,0.244798041600000 ,0.428544810900000 ,0.595510765000000 ,0.908867600100000 ,1.564185544800000 ,1.870640456600000 ,2.281702501100000 ,4.790874524700000 ,6.046511627900000 ,13.837638376000000 
13,Skin,ICD-10,C43-C44,Male,1998,0.748642168600000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.085470085500000 ,0.082457225300000 ,0.000000000000000 ,0.153688524600000 ,0.151362260300000 ,0.316268037200000 ,0.669546436300000 ,1.006952769100000 ,1.104228386700000 ,1.490220428400000 ,3.072511265900000 ,3.052325581400000 ,6.666666666700000 ,14.904679376000000 
13,Skin,ICD-10,C43-C44,Male,1999,0.785553636000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.025713551000000 ,0.022251891400000 ,0.040453074400000 ,0.116333178200000 ,0.050994390600000 ,0.280755487500000 ,0.426894343600000 ,0.820008200100000 ,0.782328578000000 ,1.224823081100000 ,2.112676056300000 ,2.456140350900000 ,3.638814016200000 ,5.916473317900000 ,13.815789474000000 
13,Skin,ICD-10,C43-C44,Male,2000,0.816419397600000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.052512624000000 ,0.047005657400000 ,0.122587779000000 ,0.206155482000000 ,0.247821156400000 ,0.231793460700000 ,0.225428161300000 ,0.443459065500000 ,0.631629330000000 ,1.524067431200000 ,1.908914931000000 ,2.924973309600000 ,3.022610980700000 ,6.789453569400000 ,14.398473149000000 
13,Skin,ICD-10,C43-C44,Male,2001,0.863706469700000 ,0.033388981600000 ,0.000000000000000 ,0.000000000000000 ,0.080428954400000 ,0.121182743600000 ,0.062034739500000 ,0.129589632800000 ,0.251889168800000 ,0.259605399800000 ,0.425230333100000 ,0.750778245700000 ,0.590260698500000 ,1.020675215900000 ,2.010489510500000 ,2.513661202200000 ,3.659909909900000 ,5.644302449400000 ,16.835994194000000 
13,Skin,ICD-10,C43-C44,Male,2002,0.808559692200000 ,0.033512064300000 ,0.032905561000000 ,0.000000000000000 ,0.027397260300000 ,0.049738870900000 ,0.085124494600000 ,0.063734863000000 ,0.244498777500000 ,0.258665287100000 ,0.272075191700000 ,0.495238095200000 ,0.779036827200000 ,0.946049603700000 ,1.925287356300000 ,2.554097197600000 ,4.268610098900000 ,5.521472392600000 ,11.634349030000000 
13,Skin,ICD-10,C43-C44,Male,2003,0.887698799100000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.050864699900000 ,0.000000000000000 ,0.124740124700000 ,0.143198090700000 ,0.179809915200000 ,0.559511698900000 ,0.767521712800000 ,0.823136818700000 ,1.297081566500000 ,1.916475972500000 ,2.561439944600000 ,3.456669912400000 ,6.382978723400000 ,13.253012048000000 
13,Skin,ICD-10,C43-C44,Male,2004,0.917252463600000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.025920165900000 ,0.045808520400000 ,0.020512820500000 ,0.116713352000000 ,0.255493101700000 ,0.514006682100000 ,0.718015665800000 ,0.697232199500000 ,0.886864813000000 ,1.700288184400000 ,3.094185651100000 ,4.349838037900000 ,6.133333333300000 ,14.304291287000000 
13,Skin,ICD-10,C43-C44,Male,2005,1.019184476200000 ,0.000000000000000 ,0.033065327800000 ,0.000000000000000 ,0.029808018500000 ,0.000000000000000 ,0.097114863100000 ,0.143854701800000 ,0.207040861600000 ,0.149224294800000 ,0.338749062300000 ,0.687829972100000 ,0.651583881900000 ,1.229352601200000 ,1.806325243000000 ,2.532130100200000 ,4.563931822800000 ,7.369269165000000 ,17.147960996000000 
13,Skin,ICD-10,C43-C44,Male,2006,1.000519750500000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.050428643500000 ,0.104340567600000 ,0.130434782600000 ,0.303566911200000 ,0.367647058800000 ,0.577200577200000 ,0.638737554000000 ,1.550190597200000 ,1.903448275900000 ,2.564924655300000 ,4.044750430300000 ,5.137751303100000 ,17.257683215000000 
13,Skin,ICD-10,C43-C44,Male,2007,0.990066817300000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.051948051900000 ,0.150505267700000 ,0.192307692300000 ,0.196367206700000 ,0.156780768200000 ,0.603621730400000 ,0.722092115500000 ,1.097025841100000 ,1.958679903400000 ,2.549575070800000 ,4.211843202700000 ,5.490734385700000 ,15.280898876000000 
13,Skin,ICD-10,C43-C44,Male,2008,1.063102370400000 ,0.072992700700000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.084841629000000 ,0.079638970000000 ,0.111931945400000 ,0.125654450300000 ,0.167986561100000 ,0.545029846900000 ,0.517866390500000 ,1.097763048900000 ,1.288837744500000 ,1.673202614400000 ,2.782119412300000 ,3.774350649400000 ,5.825864276600000 ,14.925373134000000 
13,Skin,ICD-10,C43-C44,Male,2009,1.010776178300000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.058173356600000 ,0.053792361500000 ,0.117123448100000 ,0.227366680400000 ,0.187925769300000 ,0.232078390900000 ,0.758566570800000 ,0.847835787600000 ,1.552251858300000 ,1.782128514100000 ,2.167085427100000 ,3.812549642600000 ,4.854368932000000 ,12.810327706000000 
13,Skin,ICD-10,C43-C44,Male,2010,1.081665291000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.092923302000000 ,0.027450265600000 ,0.023923261800000 ,0.101488573500000 ,0.296678479000000 ,0.398467097100000 ,0.499033188900000 ,1.000805532100000 ,1.276137524700000 ,1.830298300500000 ,2.689051942300000 ,3.702034074900000 ,5.646424431100000 ,14.352629858000000 
13,Skin,ICD-10,C43-C44,Male,2011,1.148845459131370 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.099552015928323 ,0.123583934088568 ,0.280172413793103 ,0.253164556962025 ,0.555702566816618 ,1.050061050061050 ,1.329735979957600 ,1.899411449973250 ,2.679915688045770 ,3.707865168539330 ,6.769055745164960 ,14.185639229422100 
13,Skin,ICD-10,C43-C44,Male,2012,1.198473780328720 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.096246390760347 ,0.085836909871245 ,0.077140653124196 ,0.212224108658744 ,0.275015866299979 ,0.343389747363257 ,0.420831141504471 ,0.714832780188920 ,1.180708425055030 ,1.737353091466530 ,3.064798598949210 ,3.223443223443220 ,7.574094401756310 ,15.190901705930100 
13,Skin,ICD-10,C43-C44,Male,2013,1.263360899552190 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.032456994482311 ,0.000000000000000 ,0.052882072977261 ,0.132479576065357 ,0.372670807453416 ,0.406893250359023 ,0.574412532637076 ,0.630417651694247 ,1.612903225806450 ,1.946179721287840 ,2.584493041749500 ,4.017372421281220 ,6.585236325013280 ,15.087187263078100 
13,Skin,ICD-10,C43-C44,Male,2014,1.305679788994280 ,0.037821482602118 ,0.037147102526003 ,0.000000000000000 ,0.098879367172050 ,0.065019505851756 ,0.060532687651332 ,0.081015392924656 ,0.161737523105360 ,0.306247447937934 ,0.327179247487731 ,0.518134715025907 ,0.849031573361634 ,1.301667047271070 ,1.776360737872920 ,2.612955906369080 ,4.278462654097170 ,7.533539731682150 ,14.346590909090900 
13,Skin,ICD-10,C43-C44,Male,2015,1.220856036066280 ,0.000000000000000 ,0.037057308757420 ,0.000000000000000 ,0.032535169705072 ,0.000000000000000 ,0.031150901195572 ,0.082130891454171 ,0.214732306356196 ,0.162521587437731 ,0.320708564338949 ,0.577599196383727 ,0.693360328162110 ,1.052279895929520 ,1.596004116413820 ,2.216843298274880 ,3.562947483935560 ,6.617508035545470 ,15.411981967302200 
13,Skin,ICD-10,C43-C44,Male,2016,1.238771110799650 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.066088087490054 ,0.095939182233599 ,0.083832673337326 ,0.148758129941714 ,0.288405877711788 ,0.302658334626837 ,0.459259006005322 ,0.698117579647832 ,1.052567738999290 ,1.637454942192790 ,2.474089731450660 ,4.180243822221490 ,5.646573319558250 ,14.074147192653400 
13,Skin,ICD-10,C43-C44,Male,2017,1.313539896738950 ,0.040398376470046 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.065812702970489 ,0.000000000000000 ,0.114195988865891 ,0.153564540104915 ,0.127225680758112 ,0.487742190505314 ,0.469403768274630 ,0.906929555313767 ,1.309691138158270 ,1.403715782332710 ,2.519795625191750 ,3.569790233120650 ,6.277904705126820 ,15.133208264173000 
13,Skin,ICD-10,C43-C44,Male,2018,1.344804187743400 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.100671546328374 ,0.032643595914066 ,0.066419056424317 ,0.029347002775933 ,0.236539086244253 ,0.374634758656983 ,0.414875097703086 ,0.505948874589007 ,0.820296788670378 ,1.211396495187660 ,1.886128016612130 ,2.596850850910120 ,3.755235072859650 ,5.806757511178010 ,13.365060660313600 
13,Skin,ICD-10,C43-C44,Male,2019,1.408449908861000 ,0.000000000000000 ,0.000000000000000 ,0.036885533125053 ,0.000000000000000 ,0.032646984887711 ,0.100005033586691 ,0.030302488531266 ,0.134257454242374 ,0.115175500973118 ,0.449753443118149 ,0.634613214997556 ,0.813820029213514 ,1.303498072859570 ,1.741581718831410 ,2.183563069520480 ,3.441366402280850 ,6.161128572712960 ,16.023238025742200 
13,Skin,ICD-7,190-191,Female,1958,0.664828234900000 ,0.075853350200000 ,0.019455252900000 ,0.000000000000000 ,0.131377271700000 ,0.046609182000000 ,0.074055788700000 ,0.275254610500000 ,0.130463144200000 ,0.486526946100000 ,0.726685506700000 ,1.001001001000000 ,1.814058956900000 ,2.050919377700000 ,2.461257976300000 ,5.896805896800000 ,6.749555950300000 ,13.698630137000000 ,14.529914530000000 
13,Skin,ICD-7,190-191,Female,1959,0.628385240400000 ,0.179257362400000 ,0.042105263200000 ,0.019607843100000 ,0.000000000000000 ,0.047225501800000 ,0.073188582600000 ,0.107324926200000 ,0.249143569000000 ,0.377643504500000 ,0.671936758900000 ,0.909961685800000 ,1.772853185600000 ,1.935038009700000 ,2.792792792800000 ,4.863582443700000 ,6.129597197900000 ,10.714285714000000 ,19.047619048000000 
13,Skin,ICD-7,190-191,Female,1960,0.652070126000000 ,0.052193837500000 ,0.022210850300000 ,0.074114411500000 ,0.021594657500000 ,0.071544678200000 ,0.121515423700000 ,0.132594094700000 ,0.274824097300000 ,0.255028989500000 ,0.625059820200000 ,0.925619100300000 ,1.468169274500000 ,1.941041857600000 ,2.382193894700000 ,4.021888265000000 ,9.862069442800000 ,10.516889168000000 ,22.045352612000000 
13,Skin,ICD-7,190-191,Female,1961,0.598153435700000 ,0.052410901500000 ,0.070060719300000 ,0.000000000000000 ,0.045798030700000 ,0.069913773000000 ,0.072376357100000 ,0.209314495000000 ,0.294464075400000 ,0.320627003900000 ,0.308285163800000 ,0.748898678400000 ,1.471389645800000 ,2.178090967300000 ,2.424749163900000 ,4.264870931500000 ,6.608695652200000 ,10.903426791000000 ,13.907284768000000 
13,Skin,ICD-7,190-191,Female,1962,0.664822232300000 ,0.130276185500000 ,0.048792388400000 ,0.073678393800000 ,0.065934065900000 ,0.045630846500000 ,0.119875329700000 ,0.076785257200000 ,0.142938822200000 ,0.241963359800000 ,0.689919509400000 ,0.851063829800000 ,1.023706896600000 ,2.012195122000000 ,3.755102040800000 ,3.719912472600000 ,7.179487179500000 ,10.670731707000000 ,24.840764331000000 
13,Skin,ICD-7,190-191,Female,1963,0.652018395500000 ,0.026007802300000 ,0.025406504100000 ,0.058422590100000 ,0.061893955000000 ,0.044533511500000 ,0.071530758200000 ,0.100477267000000 ,0.111482720200000 ,0.397219463800000 ,0.612088752900000 ,0.540091400100000 ,0.940930475700000 ,1.737567405600000 ,3.066037735800000 ,4.782608695700000 ,6.343906510900000 ,16.216216216000000 ,21.739130435000000 
13,Skin,ICD-7,190-191,Female,1964,0.544060837700000 ,0.000000000000000 ,0.077319587600000 ,0.021048200400000 ,0.000000000000000 ,0.042607584100000 ,0.048274197400000 ,0.149142431000000 ,0.190217391300000 ,0.284270372700000 ,0.269853508100000 ,0.854353132600000 ,1.097804391200000 ,1.346604215500000 ,1.834862385300000 ,3.858520900300000 ,7.324840764300000 ,9.384164222900000 ,16.470588235000000 
13,Skin,ICD-7,190-191,Female,1965,0.601632811500000 ,0.050202038100000 ,0.000000000000000 ,0.000000000000000 ,0.018609681800000 ,0.065611172400000 ,0.023771031700000 ,0.170313152400000 ,0.133296721200000 ,0.185658729500000 ,0.481978276100000 ,0.684078475900000 ,0.820645510100000 ,1.686664301500000 ,2.605244431500000 ,4.918545743000000 ,4.968612344200000 ,13.776123340000000 ,22.150532749000000 
13,Skin,ICD-7,190-191,Female,1966,0.606793710000000 ,0.051085568300000 ,0.000000000000000 ,0.023310023300000 ,0.070708856300000 ,0.046008741700000 ,0.070109838700000 ,0.143850395600000 ,0.157026956300000 ,0.297707651100000 ,0.508351488700000 ,0.671936758900000 ,1.010101010100000 ,1.516034985400000 ,2.787705503900000 ,3.992015968100000 ,6.818181818200000 ,11.111111111000000 ,16.756756757000000 
13,Skin,ICD-7,190-191,Female,1967,0.697701919700000 ,0.049925112300000 ,0.000000000000000 ,0.049333991100000 ,0.092081031300000 ,0.089086859700000 ,0.000000000000000 ,0.143198090700000 ,0.180272984800000 ,0.145222190000000 ,0.634696756000000 ,0.788954635100000 ,1.119068934600000 ,1.250000000000000 ,3.086419753100000 ,4.255319148900000 ,6.784660767000000 ,10.198300283000000 ,34.715025907000000 
13,Skin,ICD-8,172-173,Female,1968,0.592419370600000 ,0.000000000000000 ,0.026062027600000 ,0.076374745400000 ,0.039024390200000 ,0.042052144700000 ,0.067613252200000 ,0.095579450400000 ,0.252589037600000 ,0.254309126900000 ,0.541455160700000 ,0.510604870400000 ,1.088376142800000 ,1.163434903000000 ,2.320954907200000 ,3.792784458800000 ,5.907780979800000 ,10.410958904000000 ,20.100502513000000 
13,Skin,ICD-8,172-173,Female,1969,0.579749224800000 ,0.000000000000000 ,0.025906735800000 ,0.000000000000000 ,0.021083702300000 ,0.000000000000000 ,0.129982669000000 ,0.121006776400000 ,0.299775168600000 ,0.357634112800000 ,0.290228958400000 ,0.751582278500000 ,0.891341256400000 ,0.899947061900000 ,2.521008403400000 ,2.248201438800000 ,6.901408450700000 ,8.997429305900000 ,23.786407767000000 
13,Skin,ICD-8,172-173,Female,1970,0.620728824000000 ,0.046908891700000 ,0.000000000000000 ,0.052311132000000 ,0.067263759600000 ,0.000000000000000 ,0.065984112300000 ,0.143924445400000 ,0.098330640700000 ,0.164005495300000 ,0.408439106000000 ,0.606730767800000 ,1.137798334900000 ,1.374829419300000 ,2.088036688700000 ,3.249471319600000 ,7.345669523800000 ,12.022769654000000 ,20.855158499000000 
13,Skin,ICD-8,172-173,Female,1971,0.649472891600000 ,0.000000000000000 ,0.000000000000000 ,0.026343519500000 ,0.023786869600000 ,0.036088054900000 ,0.069962686600000 ,0.070356472800000 ,0.170399221000000 ,0.295302013400000 ,0.456482045000000 ,0.622482607100000 ,0.828157349900000 ,1.351351351400000 ,2.800763844700000 ,3.417412530500000 ,5.336721728100000 ,13.002364066000000 ,24.884792627000000 
13,Skin,ICD-8,172-173,Female,1972,0.601180094300000 ,0.000000000000000 ,0.000000000000000 ,0.026212319800000 ,0.024642681100000 ,0.074060359200000 ,0.111037086400000 ,0.092081031300000 ,0.119846596400000 ,0.314218381800000 ,0.529411764700000 ,0.535331905800000 ,0.904233456600000 ,1.813953488400000 ,1.661538461500000 ,2.879377431900000 ,5.067985166900000 ,10.958904110000000 ,20.089285714000000 
13,Skin,ICD-8,172-173,Female,1973,0.633646828100000 ,0.021008403400000 ,0.024050024100000 ,0.051374261500000 ,0.025087807300000 ,0.039016777200000 ,0.062565172100000 ,0.156389633600000 ,0.118934348200000 ,0.253613999500000 ,0.513845275500000 ,0.611205432900000 ,0.808080808100000 ,1.439496176300000 ,2.551928783400000 ,3.197026022300000 ,5.220417633400000 ,9.606986899600000 ,22.594142259000000 
13,Skin,ICD-8,172-173,Female,1974,0.584942223500000 ,0.000000000000000 ,0.023518344300000 ,0.025536261500000 ,0.025406504100000 ,0.063051702400000 ,0.059582919600000 ,0.021459227500000 ,0.168593448900000 ,0.299700299700000 ,0.501812099200000 ,0.485594043400000 ,1.212121212100000 ,1.278096077600000 ,1.750423489600000 ,3.041274438800000 ,4.367301231800000 ,9.745762711900000 ,18.577075099000000 
13,Skin,ICD-8,172-173,Female,1975,0.589102766400000 ,0.000000000000000 ,0.023122782700000 ,0.024898036300000 ,0.077314008300000 ,0.044686416400000 ,0.093676218300000 ,0.065271410500000 ,0.214866570200000 ,0.171476584900000 ,0.379397008100000 ,0.317456084700000 ,0.694818123600000 ,1.368082047300000 ,2.297228207200000 ,3.089833394800000 ,6.206965477700000 ,7.198272414600000 ,17.184312964000000 
13,Skin,ICD-8,172-173,Female,1976,0.558806012000000 ,0.021008403400000 ,0.000000000000000 ,0.000000000000000 ,0.078472403900000 ,0.070621468900000 ,0.106496272600000 ,0.068681318700000 ,0.093720712300000 ,0.312800770000000 ,0.347779561300000 ,0.516874429900000 ,0.643695569900000 ,1.216953420100000 ,1.503759398500000 ,2.605633802800000 ,3.931451612900000 ,8.761904761900000 ,20.494699647000000 
13,Skin,ICD-8,172-173,Female,1977,0.652336091900000 ,0.000000000000000 ,0.000000000000000 ,0.024521824400000 ,0.077499354200000 ,0.049176297000000 ,0.110864745000000 ,0.242825607100000 ,0.205620287900000 ,0.167144221600000 ,0.390218522400000 ,0.592768227600000 ,1.307189542500000 ,1.125000000000000 ,1.805758906800000 ,2.903443619200000 ,4.734848484800000 ,8.156028368800000 ,21.428571429000000 
13,Skin,ICD-8,172-173,Female,1978,0.607061170400000 ,0.022381378700000 ,0.000000000000000 ,0.047927150700000 ,0.000000000000000 ,0.000000000000000 ,0.117739403500000 ,0.020907380300000 ,0.133898683300000 ,0.358251731600000 ,0.407643312100000 ,0.403225806500000 ,0.557297109000000 ,1.035196687400000 ,1.794992914500000 ,2.810457516300000 ,4.166666666700000 ,9.452736318400000 ,21.474358974000000 
13,Skin,ICD-9,172-173 ,Female,1979,0.487821518700000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.025529742100000 ,0.042399830400000 ,0.139581256200000 ,0.149828767100000 ,0.144962551300000 ,0.327044025200000 ,0.447677672100000 ,0.398142004000000 ,0.790678318800000 ,1.469912723900000 ,1.921884686900000 ,4.628820960700000 ,5.984251968500000 ,14.583333333000000 
13,Skin,ICD-9,172-173 ,Female,1980,0.493918451500000 ,0.000000000000000 ,0.000000000000000 ,0.023063246600000 ,0.000000000000000 ,0.000000000000000 ,0.044805828300000 ,0.075184451000000 ,0.152757613200000 ,0.168343690500000 ,0.173219777000000 ,0.577064806600000 ,0.647602962400000 ,0.597693143500000 ,1.219981121900000 ,2.117628373900000 ,2.953641333400000 ,6.523698818600000 ,18.500194813000000 
13,Skin,ICD-9,172-173 ,Female,1981,0.492015247400000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.050543340900000 ,0.052246604000000 ,0.070671378100000 ,0.089190153400000 ,0.183865778000000 ,0.188634756000000 ,0.292184076000000 ,0.403442711100000 ,0.436817472700000 ,0.814584949600000 ,1.240035429600000 ,1.942286348500000 ,2.840434419400000 ,6.111111111100000 ,16.187989556000000 
13,Skin,ICD-9,172-173 ,Female,1982,0.463681094200000 ,0.000000000000000 ,0.021482277100000 ,0.021381227300000 ,0.000000000000000 ,0.000000000000000 ,0.074092368500000 ,0.037009622500000 ,0.154833001500000 ,0.183908046000000 ,0.192817546400000 ,0.474683544300000 ,0.724856538800000 ,0.747384155500000 ,1.228070175400000 ,1.869658119700000 ,2.481985588500000 ,5.078125000000000 ,12.771084337000000 
13,Skin,ICD-9,172-173 ,Female,1983,0.442404559900000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.128766417700000 ,0.101807075600000 ,0.058915946600000 ,0.188521156300000 ,0.112132765200000 ,0.216919739700000 ,0.309997416700000 ,0.469483568100000 ,0.644699140400000 ,1.174934725800000 ,1.597938144300000 ,2.846153846200000 ,3.571428571400000 ,13.777777778000000 
13,Skin,ICD-9,172-173 ,Female,1984,0.475876831900000 ,0.027129679900000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.025568908200000 ,0.051453563200000 ,0.106022052600000 ,0.179784258900000 ,0.279389641100000 ,0.121951219500000 ,0.357051772500000 ,0.313658397500000 ,1.022843504900000 ,1.092179991300000 ,1.950975487700000 ,2.681159420300000 ,4.368358913800000 ,12.448132780000000 
13,Skin,ICD-9,172-173 ,Female,1985,0.509623221800000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.022931046300000 ,0.024964425700000 ,0.000000000000000 ,0.089029357400000 ,0.094551918500000 ,0.219577532800000 ,0.169065790700000 ,0.453286325900000 ,0.419709561000000 ,0.730775618700000 ,1.336507538700000 ,1.954843123800000 ,3.060443764300000 ,4.892150322400000 ,13.135351228000000 
13,Skin,ICD-9,172-173 ,Female,1986,0.414580217200000 ,0.028208744700000 ,0.000000000000000 ,0.020846362300000 ,0.000000000000000 ,0.000000000000000 ,0.078802206500000 ,0.094250706900000 ,0.107276953300000 ,0.092421441800000 ,0.142653352400000 ,0.320512820500000 ,0.465370928000000 ,0.543304570200000 ,0.727566693600000 ,1.286326822300000 ,2.552648372700000 ,4.635761589400000 ,9.722222222200000 
13,Skin,ICD-9,172-173 ,Female,1987,0.546828234500000 ,0.000000000000000 ,0.025906735800000 ,0.000000000000000 ,0.000000000000000 ,0.024545900800000 ,0.130684788300000 ,0.098814229200000 ,0.166975881300000 ,0.244498777500000 ,0.208623087600000 ,0.439238653000000 ,0.509793399500000 ,0.680693069300000 ,1.282549553100000 ,2.118644067800000 ,2.498476538700000 ,3.541666666700000 ,13.650793651000000 
13,Skin,ICD-9,172-173 ,Female,1988,0.446327865700000 ,0.029647198300000 ,0.000000000000000 ,0.022286605700000 ,0.041771094400000 ,0.023975065900000 ,0.026028110400000 ,0.050929462700000 ,0.078740157500000 ,0.273396424800000 ,0.248812485900000 ,0.536847242600000 ,0.394425453600000 ,0.751427712700000 ,0.669892072900000 ,1.771561771600000 ,1.639344262300000 ,3.270564915800000 ,9.104258443500000 
13,Skin,ICD-9,172-173 ,Female,1989,0.476809709600000 ,0.000000000000000 ,0.000000000000000 ,0.023299161200000 ,0.020605810800000 ,0.070323488000000 ,0.077599586100000 ,0.077259850600000 ,0.127442650800000 ,0.180396873100000 ,0.303490136600000 ,0.222112537000000 ,0.519210799600000 ,0.642148277900000 ,1.061946902700000 ,1.401214385800000 ,2.429378531100000 ,3.512014787400000 ,8.965517241400000 
13,Skin,ICD-9,172-173 ,Female,1990,0.486614671000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.046687215300000 ,0.025375545400000 ,0.130852303900000 ,0.179932003700000 ,0.227081557300000 ,0.287758191000000 ,0.245239412500000 ,0.330600286200000 ,0.628351326100000 ,0.758214652600000 ,1.153886778900000 ,1.760235079400000 ,3.815281416000000 ,12.290120051000000 
13,Skin,ICD-9,172-173 ,Female,1991,0.526508926700000 ,0.000000000000000 ,0.000000000000000 ,0.000000000000000 ,0.020881186100000 ,0.043975373800000 ,0.051546391800000 ,0.105680317000000 ,0.118147448000000 ,0.305425799500000 ,0.186393289800000 ,0.481347773800000 ,0.450337753300000 ,0.979294907700000 ,0.761589404000000 ,1.378716070700000 ,2.140181915500000 ,3.152789005700000 ,10.421836228000000 
13,Skin,ICD-9,172-173 ,Female,1992,0.543901779600000 ,0.000000000000000 ,0.028818443800000 ,0.000000000000000 ,0.042955326500000 ,0.021570319200000 ,0.024956326400000 ,0.078885090700000 ,0.148551621700000 ,0.260804769000000 ,0.246415770600000 ,0.352030039900000 ,0.470529965300000 ,0.575184880900000 ,1.248799231500000 ,1.859504132200000 ,1.583949313600000 ,3.601532567000000 ,9.954233409600000 
13,Skin,ICD-9,172-173 ,Female,1993,0.547124030600000 ,0.033955857400000 ,0.000000000000000 ,0.000000000000000 ,0.022311468100000 ,0.042096400800000 ,0.024336821600000 ,0.156903765700000 ,0.102066853800000 ,0.256815487900000 ,0.254291163400000 ,0.343642611700000 ,0.594500867000000 ,0.643949557300000 ,1.025481665600000 ,1.067193675900000 ,2.138758476800000 ,3.357664233600000 ,10.106382979000000 
13,Skin,ICD-9,172-173 ,Female,1994,0.485529021000000 ,0.000000000000000 ,0.000000000000000 ,0.027005131000000 ,0.000000000000000 ,0.020742584500000 ,0.023775558700000 ,0.078043704500000 ,0.129032258100000 ,0.063911376200000 ,0.242228502200000 ,0.197628458500000 ,0.376222723900000 ,0.450211864400000 ,0.874811463000000 ,0.863363363400000 ,2.086593635900000 ,3.494060097800000 ,9.607843137300000 
